class,boundingbox_x,boundingbox_y,boundingbox_width,boundingbox_height,angle,confidence,File Name
complete,0.529489,0.884657,0.04155445285405654,0.10642897278466987,1.5661397690295251,0.92688,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.498877,0.7281165,0.03278815464462742,0.11851955587159448,1.479969387491726,0.920729,T22L600_W1_A4_R4_P240_g111_1.txt
complete,0.366334,0.2823405,0.04785297785927225,0.08881554303724093,1.557891862268698,0.918464,T22L600_W1_A4_R4_P240_g111_1.txt
blurry.complete,0.9567060000000001,0.6056575,0.05085716080356833,0.09688657125732138,1.5819455398524873,0.891146,T22L600_W1_A4_R4_P240_g111_1.txt
complete,0.7355695,0.253397,0.048476817232570066,0.10358734047170048,1.6058718274050048,0.875705,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.706575,0.6895180000000001,0.023913904679077422,0.10295653753404886,1.2813301732622875,0.869918,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.09862735,0.0422124,0.026942708419904635,0.08766505084861356,1.4600170040227098,0.867076,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.42376,0.890225,0.02238878795290178,0.0808134652765243,1.6401053248810264,0.847275,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.1178893,0.8763354999999999,0.0299754315732067,0.0917887872725204,1.6431457851534472,0.83792,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.41972600000000004,0.2091,0.03571738575259953,0.05210285870276218,1.5754440051726832,0.836374,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.038502499999999995,0.6624099999999999,0.02187959457435075,0.07811610847226551,1.041892812133566,0.825671,T22L600_W1_A4_R4_P240_g111_1.txt
blurry.complete,0.5235715,0.06494785,0.047323111195799454,0.09263495348279717,1.5540806710153223,0.824221,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.807958,0.05064705,0.026134052127636063,0.04452604925029838,0.05180142318366454,0.82048,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.3006045,0.2915955,0.023714085287018745,0.04073784742717764,0.053642455587805324,0.804768,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.709102,0.892104,0.022696344066831575,0.08237175526841706,1.5816793516172856,0.785793,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.14626650000000002,0.19435049999999998,0.03510319833006673,0.04642053395858345,1.5674348512845937,0.763605,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.483414,0.565383,0.025175897203476127,0.08073238210284645,1.4440863494237277,0.748551,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.341939,0.6938965,0.023457031888114113,0.07288523170025601,1.4144925415332255,0.745947,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.7664385,0.2028625,0.019463877208819414,0.08467517772051025,1.5389113823980936,0.723404,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.197127,0.172486,0.03855652392267748,0.04827252424516457,1.5655831776315294,0.721335,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.981047,0.34466050000000004,0.020386340917388748,0.06200600039512302,1.8429746306921393,0.711231,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.5200075,0.0530168,0.037583416474423925,0.08913828329068268,1.5075614279601846,0.699851,T22L600_W1_A4_R4_P240_g111_1.txt
complete,0.812668,0.852155,0.04298344482472302,0.0995723642633838,1.5906194404491445,0.684649,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.5401499999999999,0.3068165,0.02793827720171736,0.07244463233394174,1.9087616760957515,0.677145,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.034783795,0.280926,0.020350428885898178,0.056848852614279737,1.6491460603428396,0.662631,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.9522325,0.3153165,0.03415973543515815,0.044696164141903715,1.6125248256641131,0.652623,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.8979235,0.5845994999999999,0.029961987801212422,0.08872914135164382,1.519760429073219,0.646025,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.999483,0.9326445000000001,0.01862571324808798,0.03956302851147763,3.132841199162958,0.645197,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.8266155,0.06213675,0.032803306580434836,0.08767178994431452,1.482978790408428,0.552924,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.967897,0.263784,0.03257240803195245,0.052613798427788926,1.5443295265479489,0.495586,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.02155001,0.5445095,0.028290796325747013,0.0426082541323169,1.3117690469316239,0.436372,T22L600_W1_A4_R4_P240_g111_1.txt
blurry.complete,0.813644,0.851784,0.043056055300038865,0.09737185191830339,1.5913059136935417,0.415407,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.06281735,0.3016135,0.024187600066976497,0.0999323024006252,1.5372611571480195,0.372642,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.895034,0.581831,0.03165306286917587,0.09989106334903033,1.7507529650623392,0.274587,T22L600_W1_A4_R4_P240_g111_1.txt
hair,0.30682299999999996,0.2978545,0.026892308974872332,0.07366058007509854,2.1353751449316385,0.269382,T22L600_W1_A4_R4_P240_g111_1.txt
blurry.complete,0.2292705,0.265143,0.04326145657510854,0.08010560479766694,1.5625904107330604,0.920698,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.720335,0.9407515,0.0355170324351571,0.06227151592823159,1.5721336950984077,0.914003,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.2992745,0.695028,0.05086967832609127,0.08985373266592768,1.560534530191157,0.905845,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.9342440000000001,0.644861,0.04089704549230906,0.0783695328172881,1.5722878776363742,0.887776,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.6726955,0.21321299999999999,0.04446401299927839,0.0742952115347954,1.5715609901939005,0.886053,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.308982,0.4194025,0.03752112158504859,0.11011531745402182,2.3929614089344495,0.875542,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.7753825,0.639921,0.043413038744137725,0.08303232846307516,1.5721208140767917,0.874829,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.30852349999999995,0.991525,0.038661356378171675,0.07938270457725663,1.5665026204790182,0.871435,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.3592075,0.2214365,0.0431512641993256,0.07958699122344053,1.5742956520400564,0.851099,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.853899,0.5384595,0.042738247062789045,0.08125178273121143,1.549982089561631,0.850087,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.13838999999999999,0.0411634,0.04980791106129628,0.0909096622326252,1.5737075150323365,0.848906,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.234936,0.544664,0.04048302845637915,0.07487846804656198,1.5696106444712914,0.844611,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.8415305,0.352066,0.04545845278933273,0.11089769206345094,0.9068947797369193,0.83922,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.16836800000000002,0.9548810000000001,0.038135002950045696,0.08087688946788194,1.5711896713838902,0.839116,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.18400149999999998,0.289967,0.02499012432942259,0.08659112936669665,2.805878099371895,0.825021,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.153442,0.642592,0.043833615741802584,0.08368376182390465,1.5836521095043152,0.824065,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.3610765,0.887065,0.026205678964682465,0.04715040505658465,0.03347227853793959,0.821385,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.315642,0.09559825,0.045780205659760854,0.08813400850727264,1.5491695742901233,0.816145,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.6035055,0.814848,0.047785331148794935,0.06350272090233611,1.580674098968353,0.809455,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.8658355,0.2201325,0.020468465208705735,0.03879624819489638,3.1348505239726676,0.800998,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.47614049999999997,0.09346884999999999,0.04663314914103485,0.08666857948045527,1.5609748291741892,0.800038,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.incomplete,0.0250207,0.5087685,0.024137810833089753,0.04775866132144017,0.01632366166640371,0.793618,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.35838899999999996,0.8029010000000001,0.04226861492880985,0.06736492268235753,1.5653903985734419,0.78892,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.678118,0.7147645,0.04015293275714733,0.11749717849378338,1.0449376392976633,0.782184,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.1032405,0.9107799999999999,0.03459199791295668,0.06734419932562868,0.04742827230002579,0.778166,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.8728435000000001,0.949381,0.03910952330315465,0.07977763027315356,1.6083151740326982,0.771313,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.08408965,0.7591585000000001,0.030160349733383406,0.07512613138988321,0.8182210366996522,0.765273,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.incomplete,0.9697695,0.0889891,0.04199664300881679,0.07383415136026146,1.5621645817641938,0.737829,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.96803,0.25909499999999996,0.04488650035366979,0.07389159883234363,1.5626199669897094,0.725321,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.271742,0.7204835,0.02782689479622179,0.09561032264876003,0.7691852911282075,0.723024,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.684194,0.5445565,0.04481431264674266,0.08726811839956221,1.5631424472931184,0.713167,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.7268355,0.09212655,0.0417430766594893,0.07960317917150043,1.5688918181618572,0.710612,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.47045499999999996,0.9550145,0.04136348352109628,0.07411669061689141,1.5756315283369988,0.704299,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.019675155,0.641042,0.04021067482646871,0.05356650031066152,1.579923134475351,0.700575,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.076463526,0.7969755000000001,0.05388596923133145,0.1723797112646228,1.7204112188635818,0.69668,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.12736905,0.502435,0.03971262611563226,0.07612366438900586,1.5764117695775346,0.69491,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.5384745,0.2608965,0.04245321148040512,0.07973249416016036,1.567639868282582,0.689057,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.680849,0.42323,0.034016222379917485,0.058477953495313005,0.15716201285665504,0.683965,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.499353,0.5492875,0.046383041437577224,0.0840634941457944,1.5694703965718775,0.668992,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.969004,0.4986575,0.03933482000721501,0.07123449480413262,1.5827580261654717,0.663839,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.8200395,0.279906,0.03434918917529203,0.07564942835210318,1.567477465068628,0.647703,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.847112,0.0908847,0.04421367254877161,0.08739216137669328,1.5635247557816854,0.624287,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.6261194999999999,0.6881975,0.0419908319160267,0.08328374466244905,1.5556257668080877,0.601816,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.2229185,0.749391,0.018420157789769333,0.09662813665801488,0.6835503162262686,0.591789,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.46547150000000004,0.646515,0.046848084539285066,0.08751663220211339,1.572696085438393,0.58193,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.8080665,0.45633199999999996,0.03031726526255295,0.07381653783536592,1.6223409455770987,0.578291,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.01130225,-0.001092934,0.020333489366174316,0.02915982343829434,1.5917662116850146,0.577674,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.8677779999999999,0.08774735,0.01912887756351637,0.02481584152129444,1.6327320259797844,0.562156,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.24883899999999998,0.942099,0.023619959737476263,0.05526965722708983,0.6178674366065426,0.561954,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.6834955,0.542926,0.042808261305500375,0.08429981751463045,1.5605059562281713,0.56153,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.0749552,0.2191925,0.044511594231166296,0.08291403520852184,1.5759624195432385,0.552547,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.6152795,0.08954960000000001,0.04321789615761045,0.08055905292696786,1.5655438489107034,0.549553,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.07566244999999999,0.219455,0.042237280748173164,0.0808330887880081,1.574441219146269,0.547966,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.50003,0.548573,0.045868120181668574,0.08484190295484882,1.5685071531533858,0.535011,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.4711635,0.955426,0.04216794783956172,0.07686372306881833,1.584491826256082,0.522281,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.46524699999999997,0.694813,0.048726954563157385,0.0907852533234336,1.56452665563343,0.52148,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.6151285,0.09030175,0.043603664123557324,0.08088355104401632,1.559741984770219,0.515215,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.8465255,0.09032950000000001,0.04377026348058691,0.08761342511282161,1.5652788546374552,0.510764,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.36418700000000004,0.5020975000000001,0.043540117144996206,0.08072003742566027,1.573116055290819,0.507427,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.727068,0.09166575,0.04145765475759573,0.08114979838231269,1.5651881582763973,0.501303,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.36491450000000003,0.5445994999999999,0.04311250307045499,0.08097479292347706,1.5624576776321488,0.499993,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.4782815,0.33897449999999996,0.059833973794158106,0.10908198143598231,1.5789104679245471,0.495919,T22L600_W1_A4_R4_P240_g111_8.txt
hair,1.000875,0.42510950000000003,0.011348834741945917,0.0381414210668664,3.1155541227241854,0.432152,T22L600_W1_A4_R4_P240_g111_8.txt
hair,0.5786530000000001,-0.0007459815,0.012097429001063656,0.02633036262227549,1.5717056104695675,0.430603,T22L600_W1_A4_R4_P240_g111_8.txt
complete,0.3150295,0.09525729999999999,0.046287896799163376,0.0898344329190651,1.5590435239790446,0.414894,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.6259680000000001,0.687284,0.042936555288006065,0.07942784682968568,1.54862226059938,0.408684,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.incomplete,0.9997625,0.258677,0.0061012601976968605,0.054076889971595085,3.121183971710315,0.320897,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.8196760000000001,0.27949999999999997,0.03433400525717908,0.07441747206805673,1.570242939538517,0.299053,T22L600_W1_A4_R4_P240_g111_8.txt
blurry.complete,0.531962,0.8648465,0.04474533776830834,0.07526520463667129,1.5785401404085886,0.936525,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.899956,0.858007,0.0474185236379202,0.08422242214517466,1.6150973066237062,0.936379,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.688,0.12561,0.023849394122283256,0.09381245495135487,1.756350334896062,0.932156,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.279789,0.866688,0.04360913046599299,0.07698000345544283,1.5779967160233546,0.925231,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.69124,0.8586655,0.04509642391587168,0.08341616632883586,1.5933166399563803,0.90657,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.01952478,0.8592725,0.03853282186772724,0.05302743091589113,1.5805216955959263,0.905885,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.493622,0.118638,0.02528279612701096,0.08602858036722447,1.6232671311626001,0.89851,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.894526,0.6881255,0.04410221300569851,0.08128189481674246,1.6212914400635268,0.897142,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.975617,0.266335,0.029921012282340988,0.07846946662237474,1.8021204616260578,0.896415,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.931894,0.1398895,0.034677099330826376,0.04360785499196217,1.5684027795362931,0.87848,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.266568,0.1207115,0.027528681497667136,0.09493235452678923,1.700646081318197,0.868859,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.5461965,0.49064949999999996,0.038371115138864535,0.07937235189283488,1.5732460567241133,0.868742,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.7369065,0.5383884999999999,0.01937177629955501,0.09776268726359776,1.7005010889318215,0.864545,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.6979675000000001,0.6895695,0.01348894899538147,0.07039474995338785,1.7499734834529421,0.860428,T22L600_W1_A4_R4_P242_g178_2.txt
complete,0.226839,0.4864485,0.04412400040794131,0.08221519546288268,1.5709323072128782,0.858399,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.6234735,0.2652105,0.03315198843206843,0.042503065689429985,1.578503448363599,0.856967,T22L600_W1_A4_R4_P242_g178_2.txt
complete,0.7252745,0.0755645,0.03740844736005493,0.07684436401252864,1.5735898395234251,0.855972,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.364396,0.546176,0.01576826718444351,0.08683781601353179,1.7723397952223952,0.833492,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.025870405000000003,0.5436165,0.01629155674452254,0.053469091699224716,1.6404936124361749,0.832408,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.137002,0.2909905,0.0235853027540458,0.09106632190332493,1.9436419068703437,0.824249,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.817753,0.906874,0.011765174796831583,0.06731400420417721,1.6513752897249243,0.818766,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.028086636999999998,0.7130135,0.015536527527410983,0.06779523442737158,1.844071360736415,0.810674,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.32785149999999996,0.7029995,0.015230557245222553,0.08225538362927982,1.8132748756983637,0.802809,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.3948305,0.034332600000000005,0.02851980745657306,0.0721875062345279,1.9157849957599635,0.802771,T22L600_W1_A4_R4_P242_g178_2.txt
complete,0.3558075,0.11674,0.043514276641235805,0.07475479629435157,1.563442343763771,0.79545,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.517543,0.552967,0.011462961615568545,0.07566817918385507,1.8160288883146283,0.792212,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.4690185,0.9023795,0.026509219999841568,0.03579892195304207,1.5748515310912998,0.791384,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.8168255,0.5224225,0.03981027883599919,0.07773330476057215,1.5670409592698031,0.789792,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.9349835,0.5629310000000001,0.01579231996889622,0.10725937891392058,1.9600687356845716,0.754951,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.6538364999999999,0.287767,0.020978629936199384,0.08932780743419153,1.7653125826450315,0.737939,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.016653685,0.919493,0.01529531517413415,0.034516162947703204,1.564379611987407,0.735156,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.405098,0.28727199999999997,0.024732158842284687,0.07234569038304905,1.9428296351432772,0.727465,T22L600_W1_A4_R4_P242_g178_2.txt
complete,0.08222575,0.1167435,0.04813096387981442,0.07905281403498549,1.5681930262509702,0.717608,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.04082829,0.5287685,0.04253800745846116,0.08184738579055595,1.570204039878373,0.65389,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.197199,0.8950929999999999,0.0105181946169483,0.04086130250004272,2.9165610665764166,0.639351,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.5824644999999999,-0.001123477,0.019715889399605484,0.029251105401478416,1.60153779398807,0.591164,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.incomplete,0.99928,0.5029795,0.010773050542905584,0.05016556752395018,3.138483184166939,0.557416,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.08247104999999999,0.11675250000000001,0.04817378861798187,0.0790207257706483,1.566784773421432,0.557332,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.5056995,0.695117,0.011902945181760738,0.04063980685239532,1.7312699470485255,0.463147,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.938303,0.09518499999999999,0.014578904108334066,0.056499120568376984,2.876353092762138,0.45392,T22L600_W1_A4_R4_P242_g178_2.txt
complete,0.040175345,0.526802,0.04135000436058139,0.08077805696010518,1.5703369556059272,0.396145,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.3926375,0.2745245,0.030523285275343492,0.05036839137792669,1.877378946365305,0.313609,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.7963845,0.8468694999999999,0.012669301046229807,0.05925441564136796,1.6616884523729527,0.300372,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.812149,0.013952949999999999,0.013942009386274597,0.06015971729319191,1.5654886051499517,0.260663,T22L600_W1_A4_R4_P242_g178_2.txt
hair,0.952032,0.575585,0.013842129207603875,0.05447377212016803,1.7852575428100093,0.258288,T22L600_W1_A4_R4_P242_g178_2.txt
blurry.complete,0.6663555,0.7434175000000001,0.042696033000736655,0.08444367441081657,1.5777408222535207,0.946186,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.472825,0.8922734999999999,0.043996363167880116,0.0842168960541767,1.581149758975724,0.945139,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.6122285000000001,0.889263,0.04550368127965029,0.08647190075972656,1.5762684388455783,0.938526,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.603866,0.5153115,0.049531062425512376,0.09236867523137923,1.561670613523584,0.937602,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.802764,0.107531,0.04557447032286827,0.08329939681180168,1.5658044923634309,0.937491,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.558921,0.06369654999999999,0.04530509841165782,0.0817277648540568,1.574990104430945,0.93433,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.167634,0.05172485,0.0454636642923775,0.08195749532068436,1.574799529985539,0.933923,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.0817229,0.458092,0.05011422852843297,0.09046435331466202,1.5837880124997135,0.93135,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.820168,0.7835095,0.04496427837739634,0.0850069639794293,1.5528030957400738,0.93037,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.056770150000000005,0.09642545,0.045744930818834996,0.08109212457174864,1.5696355421795483,0.928199,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.7797875,0.886128,0.05125723134348948,0.08964076024889568,1.5737910598772937,0.927467,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.860314,0.383566,0.04472276210164127,0.08672106351977008,1.56190801969259,0.925937,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.303747,0.1068,0.046532400687692876,0.0830930528658082,1.5706244022843365,0.925522,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.6945785,0.10947950000000001,0.04554859645960564,0.0840491719021669,1.5562838284966332,0.924622,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.919755,0.101543,0.04621970175412212,0.08153773397292814,1.5471569226765296,0.923971,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.939267,0.9341805,0.04763408692312676,0.08952014563214242,1.5688754323193146,0.923244,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.42452650000000003,0.108407,0.04650291629392721,0.07857558800569042,1.5685599084546782,0.921879,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.42526149999999996,0.516977,0.04938812264097514,0.09264203787158397,1.5640537639000955,0.921737,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.746896,0.51495,0.0489529338140218,0.09006658037807362,1.5565985393334751,0.919435,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.93808,0.7358845,0.04836824516146929,0.08882324412562283,1.573980239291141,0.917355,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.500687,0.384734,0.04711904483327307,0.09192080997249749,1.5694168416876408,0.914642,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.274958,0.88549,0.045977286914301516,0.08859589943106848,1.5782782704190588,0.902202,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.3379255,0.307973,0.02779401311433817,0.046626231522609723,0.0009534260722395656,0.90153,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.032041965,0.8884080000000001,0.04973336984600986,0.07908699204519602,1.5746531029587894,0.900406,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.157177,0.8853694999999999,0.04236500382391106,0.08271117675380998,1.5712212007824427,0.890759,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.5302545,0.7896624999999999,0.050303898506974566,0.09043642653820413,1.556840692972458,0.889433,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.3746725,0.1092395,0.0251120124442467,0.042229788124024496,0.0009935485739964631,0.874851,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.04381537,0.372758,0.0448170039263849,0.08446172925850144,1.5703784003933001,0.872669,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.90649,0.5107115,0.048066665840268134,0.09029183773741671,1.5655327795151868,0.846295,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.747835,0.6401515,0.04179600808689754,0.09261981542305082,1.5701742577776168,0.844736,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.3890905,0.9232925000000001,0.028910992822800116,0.04386041951463751,1.6079879885774377,0.839626,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.23668099999999997,0.517024,0.06050261141471499,0.09503186177277596,1.5663006379331446,0.83386,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.580375,0.943112,0.023008547129273447,0.03901910589698328,3.1240330588881275,0.821379,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.3989365,0.738175,0.05152420854316933,0.09275255134496306,1.581956469417848,0.801046,T22L600_W1_A4_R4_P242_g178_6.txt
complete,0.683649,0.38200599999999996,0.04543394132143939,0.08758217711383977,1.561563009342235,0.76972,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.0139884,0.6038775000000001,0.014447342556596387,0.02997649828418991,0.019381983270575782,0.735048,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.8513459999999999,0.9214,0.014455748510540632,0.024098652348212363,0.050936023953089576,0.726232,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.284599,0.3787245,0.0435921193336594,0.0868080315466259,1.5684564521883295,0.706449,T22L600_W1_A4_R4_P242_g178_6.txt
blurry.complete,0.2395005,0.7423115,0.04590407503697242,0.08878324567732357,1.5726044461210875,0.703093,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.3702175,0.0512493,0.008100689306472628,0.027132387295628814,0.40856989250634324,0.682973,T22L600_W1_A4_R4_P242_g178_6.txt
hair,0.729049,0.9583565000000001,0.024649917646921173,0.04442386553419235,1.621690676248083,0.673081,T22L600_W1_A4_R4_P242_g178_6.txt
